month,start_cash,end_cash,pnl_krw,weeks,pnl_pct
2017-12,11512985.57,11858220.4,345234.83,4,2.9987
2018-01,11858220.4,12632733.25,774512.85,4,6.5314
2018-02,12632733.25,11781685.87,-851047.3799999999,3,-6.7368
2018-03,11781685.87,11660997.93,-120687.94,4,-1.0244
2018-04,11660997.93,11382882.7,-278115.23,5,-2.385
2018-05,11382882.7,11504890.52,122007.82000000004,4,1.0719
2018-06,11504890.52,11296181.94,-208708.58000000002,4,-1.8141
2018-07,11296181.94,10601791.91,-694390.01,5,-6.1471
2018-08,10601791.91,10522028.03,-79763.88,4,-0.7524
2018-09,10522028.03,10690946.38,168918.35,4,1.6054
2018-10,10690946.38,9081894.99,-1609051.39,5,-15.0506
2018-11,9081894.99,9473436.42,391541.43,4,4.3112
2018-12,9473436.42,9593124.2,119687.78000000003,4,1.2634
2019-01,9593124.2,9877665.42,284541.22,5,2.9661
2019-02,9877665.42,10643399.33,765733.9099999999,4,7.7522
2019-03,10643399.33,10815413.84,172014.51,3,1.6162
2019-04,10815413.84,11031644.04,216230.19999999995,5,1.9993
2019-05,11031644.04,10463843.26,-567800.78,4,-5.147
2019-06,10463843.26,10567992.07,104148.81,4,0.9953
2019-07,10567992.07,9793735.8,-774256.27,5,-7.3264
2019-08,9793735.8,9997210.15,203474.35,4,2.0776
2019-09,9997210.15,9823047.55,-174162.59999999998,4,-1.7421
2019-10,9823047.55,10130417.91,307370.36,4,3.1291
2019-11,10130417.91,10253876.64,123458.73000000001,4,1.2187
2019-12,10253876.64,9942076.74,-311799.89999999997,5,-3.0408
2020-01,9942076.74,9772939.78,-169136.96000000002,3,-1.7012
2020-02,9772939.78,9448976.34,-323963.44,4,-3.3149
2020-03,9448976.34,10023809.23,574832.89,5,6.0835
2020-04,10023809.23,10023809.23,0.0,4,0.0
2020-05,10023809.23,10519161.42,495352.19,3,4.9418
2020-06,10519161.42,11065805.0,546643.5800000001,5,5.1966
2020-07,11065805.0,11643913.19,578108.19,4,5.2243
2020-08,11643913.19,11941746.43,297833.24,5,2.5578
2020-09,11941746.43,11941335.01,-411.4199999999837,4,-0.0034
2020-10,11941335.01,11872982.87,-68352.14000000001,2,-0.5724
2020-11,11872982.87,12504981.35,631998.48,5,5.323
2020-12,12504981.35,12212575.31,-292406.04,3,-2.3383
2021-01,12212575.31,11346425.23,-866150.08,3,-7.0923
2021-02,11346425.23,12106015.16,759589.9299999999,3,6.6945
2021-03,12106015.16,11823190.81,-282824.35,5,-2.3362
2021-04,11823190.81,11492990.8,-330200.00999999995,4,-2.7928
2021-05,11492990.8,12023391.47,530400.6699999999,5,4.615
2021-06,12023391.47,11860810.01,-162581.46000000002,4,-1.3522
2021-07,11860810.01,11634624.91,-226185.09999999998,4,-1.907
2021-08,11634624.91,11904932.26,270307.35000000003,5,2.3233
2021-09,11904932.26,12917565.05,1012632.79,4,8.506
2021-10,12917565.05,13517308.59,599743.54,4,4.6429
2021-11,13517308.59,13061785.76,-455522.83,5,-3.3699
2021-12,13061785.76,12187852.15,-873933.6100000001,4,-6.6908
2022-01,12187852.15,11486991.5,-700860.6499999999,3,-5.7505
2022-02,11486991.5,11593620.6,106629.1,5,0.9283
2022-03,11593620.6,11055154.21,-538466.39,4,-4.6445
2022-04,11055154.21,10994420.55,-60733.66,4,-0.5494
2022-05,10994420.55,11112955.13,118534.57999999996,5,1.0781
2022-06,11112955.13,10620359.56,-492595.57,4,-4.4326
2022-07,10620359.56,10553596.07,-66763.49000000002,4,-0.6286
2022-08,10553596.07,10572388.8,18792.729999999996,5,0.1781
2022-09,10572388.8,9912473.76,-659915.04,3,-6.2419
2022-10,9912473.76,9865630.52,-46843.24000000002,5,-0.4726
2022-11,9865630.52,9420067.81,-445562.71,4,-4.5163
2022-12,9420067.81,9386011.36,-34056.450000000004,4,-0.3615
2023-01,9386011.36,9917679.69,531668.33,4,5.6645
2023-02,9917679.69,10289684.71,372005.02,4,3.7509
2023-03,10289684.71,10220015.02,-69669.69000000003,4,-0.6771
2023-04,10220015.02,10380485.98,160470.96,4,1.5702
2023-05,10380485.98,10671518.33,291032.35000000003,4,2.8036
2023-06,10671518.33,10971037.32,299518.99,4,2.8067
2023-07,10971037.32,11045632.83,74595.51000000001,5,0.6799
2023-08,11045632.83,11460117.41,414484.57999999996,4,3.7525
2023-09,11460117.41,11372260.56,-87856.84999999999,4,-0.7666
2023-10,11372260.56,11459397.35,87136.78999999998,4,0.7662
2023-11,11459397.35,12080641.74,621244.39,4,5.4213
2023-12,12080641.74,12651309.03,570667.29,4,4.7238
2024-01,12651309.03,12322227.05,-329081.98,4,-2.6012
2024-02,12322227.05,12259938.91,-62288.140000000014,3,-0.5055
2024-03,12259938.91,12273329.05,13390.140000000014,3,0.1092
2024-04,12273329.05,11900982.5,-372346.55,5,-3.0338
2024-05,11900982.5,12587305.23,686322.73,4,5.7669
2024-06,12587305.23,13704633.44,1117328.21,4,8.8766
2024-07,13704633.44,13753177.24,48543.79999999999,5,0.3542
2024-08,13753177.24,12838469.97,-914707.27,4,-6.6509
2024-09,12838469.97,13525498.65,687028.6799999999,5,5.3513
2024-10,13525498.65,13683949.43,158450.78,4,1.1715
2024-11,13683949.43,14758660.2,1074710.77,4,7.8538
2024-12,14758660.2,14601517.22,-157142.97999999995,5,-1.0648
