broker_order_id,ticker,side,quantity,price,status,raw_json
0303823,009420,SELL,3,52100,매도주문이 완료되었습니다.,"{""ord_no"": ""0303823"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0311534,085620,BUY,11,23900,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0311534"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0311907,085620,SELL,11,24000,매도주문이 완료되었습니다.,"{""ord_no"": ""0311907"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0323934,081660,BUY,6,40500,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0323934"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0324290,081660,SELL,6,40700,매도주문이 완료되었습니다.,"{""ord_no"": ""0324290"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0331766,012750,BUY,2,71600,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0331766"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0332127,012750,SELL,2,71900,매도주문이 완료되었습니다.,"{""ord_no"": ""0332127"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0336919,021240,BUY,1,92100,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0336919"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0337234,021240,SELL,1,92400,매도주문이 완료되었습니다.,"{""ord_no"": ""0337234"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0344142,012750,BUY,2,71900,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0344142"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0344411,012750,SELL,2,72100,매도주문이 완료되었습니다.,"{""ord_no"": ""0344411"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0347099,085620,BUY,4,23500,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0347099"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0347435,085620,SELL,4,23600,매도주문이 완료되었습니다.,"{""ord_no"": ""0347435"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0358568,078930,BUY,2,73700,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0358568"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0358903,078930,SELL,2,73900,매도주문이 완료되었습니다.,"{""ord_no"": ""0358903"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0375354,000650,BUY,1,200500,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0375354"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0375741,000650,SELL,1,201500,매도주문이 완료되었습니다.,"{""ord_no"": ""0375741"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
