session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-06-26,006220,제주은행,10270,388191180390,6022114330,1,universe_startup
2026-06-26,010690,화신,10930,381680081300,10431946580,1,universe_startup
2026-06-26,011930,신성이엔지,18650,378710294300,5864819135,1,universe_startup
2026-06-26,092790,넥스틸,13570,352847140000,3972156690,1,universe_startup
2026-06-26,005950,이수화학,12120,318685328280,6910516380,1,universe_startup
2026-06-26,217590,티엠씨,13120,316116232000,3518598450,1,universe_startup
2026-06-26,037710,광주신세계,40700,310425900400,55191527400,1,universe_startup
2026-06-26,058430,포스코스틸리온,5100,306000000000,4773251730,1,universe_startup
2026-06-26,010820,퍼스텍,6190,301898296220,3423980340,1,universe_startup
2026-06-26,001340,PKC,6400,288179769600,4495480935,1,universe_startup
2026-06-26,03473K,SK우,478500,270895597500,6796557000,1,universe_startup
