session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-06-29,001740,SK네트웍스,9710,1947766662190,58846120330,1,universe_startup
2026-06-29,457190,이수스페셜티케미컬,63700,1924942146400,15895974000,1,universe_startup
2026-06-29,439260,대한조선,49800,1896818754000,4605332950,1,universe_startup
2026-06-29,071970,HD현대마린엔진,55400,1879250823000,11308013950,1,universe_startup
2026-06-29,097230,HJ중공업,20650,1864598853600,18615582565,1,universe_startup
2026-06-29,462870,시프트업,31000,1818284540000,3780018450,1,universe_startup
2026-06-29,00680K,미래에셋증권2우B,13280,1812720000000,18956677580,1,universe_startup
2026-06-29,008770,호텔신라,45950,1803451159950,13309018075,1,universe_startup
2026-06-29,007070,GS리테일,21450,1793379051750,3940150625,1,universe_startup
2026-06-29,103140,풍산,63200,1771134369600,9059921000,1,universe_startup
2026-06-29,093370,후성,16410,1760059965300,46881749645,1,universe_startup
2026-06-29,120110,코오롱인더,56700,1697940014400,11956082950,1,universe_startup
2026-06-29,192820,코스맥스,144900,1644543854100,11355718550,1,universe_startup
2026-06-29,000120,CJ대한통운,71800,1637926299200,4518346350,1,universe_startup
2026-06-29,281820,케이씨텍,82700,1637349264700,35194347550,1,universe_startup
2026-06-29,112610,씨에스윈드,38500,1623599015500,22359031550,1,universe_startup
2026-06-29,011210,현대위아,59100,1607229405300,9223501600,1,universe_startup
2026-06-29,002790,아모레퍼시픽홀딩스,20450,1563569781000,3026346185,1,universe_startup
2026-06-29,475150,SK이터닉스,43200,1471694572800,238664708450,1,universe_startup
2026-06-29,229640,LS에코에너지,47800,1463869216200,8297224250,1,universe_startup
2026-06-29,001800,오리온홀딩스,23050,1443976977100,3218549175,1,universe_startup
2026-06-29,073240,금호타이어,4990,1433428832130,111984448003,1,universe_startup
2026-06-29,006280,녹십자,117900,1377842830200,6166666850,1,universe_startup
2026-06-29,001820,삼화콘덴서,130600,1357587000000,79741883700,1,universe_startup
2026-06-29,017960,한국카본,25550,1320334217300,9330879575,1,universe_startup
2026-06-29,322000,HD현대에너지솔루션,117700,1318240000000,21466944300,1,universe_startup
2026-06-29,001120,LX인터내셔널,34000,1317840000000,9426515700,1,universe_startup
2026-06-29,192080,더블유게임즈,60000,1270408080000,5752577950,1,universe_startup
2026-06-29,069620,대웅제약,107300,1243239497500,4512612000,1,universe_startup
2026-06-29,000815,삼성화재우,410000,1232878200000,6283850500,1,universe_startup
2026-06-29,066575,LG전자우,70600,1212999709400,13173790500,1,universe_startup
