session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-07-09,039490,키움증권,334500,8773371702000,36076772250,1,universe_startup
2026-07-09,003230,삼양식품,1146000,8632835190000,63548247500,1,universe_startup
2026-07-09,047050,포스코인터내셔널,48750,8576235915000,18661275700,1,universe_startup
2026-07-09,028050,삼성E&A,43500,8526000000000,110934692575,1,universe_startup
2026-07-09,005387,현대차2우B,211000,7377389230000,35792786000,1,universe_startup
2026-07-09,078930,GS,78600,7301585907000,36857163700,1,universe_startup
2026-07-09,090430,아모레퍼시픽,124300,7270649943700,77268490500,1,universe_startup
2026-07-09,064400,LG씨엔에스,71200,6898279497600,108023664900,1,universe_startup
2026-07-09,000880,한화,93400,6585439634600,17973175600,1,universe_startup
2026-07-09,047040,대우건설,15830,6504667909540,94265659205,1,universe_startup
2026-07-09,021240,코웨이,91700,6489372964200,17538284800,1,universe_startup
2026-07-09,007660,이수페타시스,87800,6445329428200,85798505750,1,universe_startup
2026-07-09,326030,SK바이오팜,82100,6429517825000,11855638000,1,universe_startup
2026-07-09,032640,LG유플러스,14810,6285774710920,18997428730,1,universe_startup
2026-07-09,267270,HD건설기계,125300,6004613694100,46471153200,1,universe_startup
2026-07-09,004170,신세계,625000,5903238125000,90361757500,1,universe_startup
2026-07-09,241560,두산밥캣,61400,5885562391000,15087007350,1,universe_startup
2026-07-09,029780,삼성카드,48850,5659706825350,3532794850,1,universe_startup
2026-07-09,034220,LG디스플레이,11240,5620000000000,97406116640,1,universe_startup
2026-07-09,036570,NC,258500,5569129687000,23425983250,1,universe_startup
2026-07-09,138930,BNK금융지주,17930,5564163701690,20583093320,1,universe_startup
2026-07-09,271560,오리온,140300,5545888956400,19645038550,1,universe_startup
2026-07-09,001440,대한전선,28200,5526991207200,66277423225,1,universe_startup
2026-07-09,000100,유한양행,69100,5503649229100,22429657650,1,universe_startup
2026-07-09,062040,산일전기,178200,5455744470000,79980846550,1,universe_startup
2026-07-09,128940,한미약품,409000,5239695319000,35522423000,1,universe_startup
2026-07-09,353200,대덕전자,105700,5223368972500,103230875300,1,universe_startup
2026-07-09,377300,카카오페이,38150,5160257698750,9595872750,1,universe_startup
2026-07-09,009830,한화솔루션,29850,5130992199600,68773408375,1,universe_startup
2026-07-09,005385,현대차우,212000,4948283520000,26287835000,1,universe_startup
2026-07-09,175330,JB금융지주,26000,4894593184000,15714352275,1,universe_startup
2026-07-09,000990,DB하이텍,111800,4863812938400,76628582200,1,universe_startup
2026-07-09,088980,맥쿼리인프라,10000,4789219930000,18803891970,1,universe_startup
2026-07-09,454910,두산로보틱스,72500,4699448550000,49695642850,1,universe_startup
2026-07-09,023530,롯데쇼핑,159600,4514885298000,30612537200,1,universe_startup
2026-07-09,011790,SKC,88700,4399369032600,31309661500,1,universe_startup
2026-07-09,001040,CJ,142300,4151886815400,21022938900,1,universe_startup
2026-07-09,000500,가온전선,232500,3846274237500,31380489250,1,universe_startup
2026-07-09,002380,KCC,447500,3845320960000,15069343750,1,universe_startup
2026-07-09,051900,LG생활건강,256000,3833733888000,18406654500,1,universe_startup
2026-07-09,111770,영원무역,85400,3784199367200,8184367500,1,universe_startup
2026-07-09,088350,한화생명,4335,3765077550000,10416629874,1,universe_startup
2026-07-09,082740,한화엔진,44750,3734259604500,42929326650,1,universe_startup
2026-07-09,066970,엘앤에프,91800,3724137167400,31516678000,1,universe_startup
2026-07-09,018880,한온시스템,3575,3668888623400,19558757016,1,universe_startup
2026-07-09,069960,현대백화점,168700,3638000654400,25853483450,1,universe_startup
2026-07-09,052690,한전기술,94900,3627078000000,14260404300,1,universe_startup
2026-07-09,004020,현대제철,26900,3589691616500,17406998275,1,universe_startup
2026-07-09,010060,OCI홀딩스,180500,3369976876000,28238290000,1,universe_startup
2026-07-09,001450,현대해상,37950,3235171087500,20002174275,1,universe_startup
2026-07-09,251270,넷마블,38800,3179061354800,6158333575,1,universe_startup
2026-07-09,035250,강원랜드,14780,3162040590000,8122817415,1,universe_startup
2026-07-09,383220,F&F,80200,3072227415000,7716915450,1,universe_startup
2026-07-09,009420,한올바이오파마,58700,3066525450600,23984934600,1,universe_startup
2026-07-09,036460,한국가스공사,33200,3064791600000,6986350850,1,universe_startup
2026-07-09,103590,일진전기,62800,2994642492000,19998871200,1,universe_startup
2026-07-09,031210,서울보증보험,42800,2988364394400,3067806950,1,universe_startup
2026-07-09,097950,CJ제일제당,198200,2983739665200,9204764850,1,universe_startup
2026-07-09,302440,SK바이오사이언스,37950,2977426186350,3506182725,1,universe_startup
2026-07-09,022100,포스코DX,19240,2925148185960,6268066695,1,universe_startup
2026-07-09,139130,iM금융지주,18090,2905698706470,13127696490,1,universe_startup
2026-07-09,011780,금호석유화학,112500,2830199062500,8104731800,1,universe_startup
2026-07-09,336260,두산퓨얼셀,42650,2793307413900,23670032450,1,universe_startup
2026-07-09,028670,팬오션,5170,2763724377040,16118443230,1,universe_startup
2026-07-09,012750,에스원,71800,2728340980400,4894970600,1,universe_startup
2026-07-09,483650,달바글로벌,217500,2715414637500,29391566000,1,universe_startup
2026-07-09,017800,현대엘리베이터,69300,2709102280500,10472007400,1,universe_startup
2026-07-09,005850,에스엘,57400,2666145048000,7453917000,1,universe_startup
2026-07-09,161890,한국콜마,112100,2646129131700,74977000050,1,universe_startup
2026-07-09,014680,한솔케미칼,238000,2621069962000,14195953750,1,universe_startup
2026-07-09,011170,롯데케미칼,60700,2596467933300,7386398300,1,universe_startup
2026-07-09,081660,미스토홀딩스,47850,2540444544000,9028493725,1,universe_startup
2026-07-09,450080,에코프로머티,35850,2538677239500,19889750225,1,universe_startup
2026-07-09,004800,효성,149100,2495994683700,6370624650,1,universe_startup
2026-07-09,006360,GS건설,28400,2430514316000,68852724150,1,universe_startup
2026-07-09,003690,코리안리,13740,2428146965940,4886131180,1,universe_startup
2026-07-09,009970,영원무역홀딩스,185200,2399046908400,3919744350,1,universe_startup
2026-07-09,004990,롯데지주,24000,2391930624000,4812970525,1,universe_startup
2026-07-09,085620,미래에셋생명,17160,2319688800000,6716494990,1,universe_startup
2026-07-09,375500,DL이앤씨,59700,2310009293100,30683253450,1,universe_startup
2026-07-09,008930,한미사이언스,33650,2301375657500,23952768975,1,universe_startup
2026-07-09,204320,HL만도,48700,2286811744000,47181294725,1,universe_startup
2026-07-09,139480,이마트,81100,2238020920900,12481962750,1,universe_startup
2026-07-09,004370,농심,362000,2201916404000,7486527750,1,universe_startup
2026-07-09,030000,제일기획,18980,2183482450500,6346182555,1,universe_startup
2026-07-09,282330,BGF리테일,125400,2167401812400,9173702300,1,universe_startup
2026-07-09,489790,한화비전,42900,2165951931000,22116480700,1,universe_startup
2026-07-09,279570,케이뱅크,5320,2158298203320,6499462690,1,universe_startup
2026-07-09,462870,시프트업,36000,2111556240000,4674899100,1,universe_startup
2026-07-09,007070,GS리테일,25050,2094365745750,4707956775,1,universe_startup
2026-07-09,007340,DN오토모티브,35400,2071284621000,5574680400,1,universe_startup
2026-07-09,192820,코스맥스,179600,2038371816400,20001603300,1,universe_startup
2026-07-09,008770,호텔신라,51500,2021278231500,14617228200,1,universe_startup
2026-07-09,051600,한전KPS,43900,1975500000000,4279415050,1,universe_startup
2026-07-09,071970,HD현대마린엔진,55900,1896211570500,15316824250,1,universe_startup
2026-07-09,002790,아모레퍼시픽홀딩스,24800,1896162864000,3545690975,1,universe_startup
2026-07-09,073240,금호타이어,6400,1838465836800,110535666075,1,universe_startup
2026-07-09,457190,이수스페셜티케미컬,60200,1819176094400,9986692600,1,universe_startup
2026-07-09,439260,대한조선,47650,1814927984500,4928511375,1,universe_startup
2026-07-09,103140,풍산,62500,1751517375000,6217257750,1,universe_startup
2026-07-09,00680K,미래에셋증권2우B,12790,1745835000000,5892771470,1,universe_startup
2026-07-09,001740,SK네트웍스,8510,1707053995390,21568596385,1,universe_startup
2026-07-09,000120,CJ대한통운,74300,1694957159200,4915908700,1,universe_startup
2026-07-09,000155,두산우,422000,1686506964000,6973983500,1,universe_startup
2026-07-09,120110,코오롱인더,56100,1679972395200,7952653250,1,universe_startup
2026-07-09,020150,롯데에너지머티리얼즈,32050,1678313089150,15062141850,1,universe_startup
2026-07-09,011210,현대위아,60600,1648022029800,6140629700,1,universe_startup
2026-07-09,112610,씨에스윈드,39050,1646793287150,16918773050,1,universe_startup
2026-07-09,281820,케이씨텍,83100,1645268729100,28799687450,1,universe_startup
2026-07-09,009155,삼성전기우,539000,1566864376000,44539578000,1,universe_startup
2026-07-09,069620,대웅제약,134900,1563028967500,10997233950,1,universe_startup
2026-07-09,007810,코리아써키트,64800,1554073776000,21897821400,1,universe_startup
2026-07-09,097230,HJ중공업,16900,1525991313600,9947938860,1,universe_startup
2026-07-09,001120,LX인터내셔널,36700,1422492000000,3121256425,1,universe_startup
2026-07-09,006280,녹십자,121200,1416408405600,3766807600,1,universe_startup
2026-07-09,475150,SK이터닉스,41200,1403560564800,73057395150,1,universe_startup
2026-07-09,192080,더블유게임즈,64500,1365688686000,3295301750,1,universe_startup
2026-07-09,229640,LS에코에너지,43600,1335244724400,5867301575,1,universe_startup
2026-07-09,181710,NHN,38700,1267546479300,8758148800,1,universe_startup
2026-07-09,066575,LG전자우,72300,1242207917700,14903615800,1,universe_startup
2026-07-09,017960,한국카본,24000,1240235664000,9091846125,1,universe_startup
2026-07-09,032350,롯데관광개발,15480,1234150089840,6067684155,1,universe_startup
2026-07-09,034230,파라다이스,12920,1196771615440,6410765605,1,universe_startup
2026-07-09,000815,삼성화재우,396500,1192283430000,6277550000,1,universe_startup
2026-07-09,005070,코스모신소재,35700,1185760184700,5302675375,1,universe_startup
2026-07-09,322000,HD현대에너지솔루션,105400,1180480000000,15257666450,1,universe_startup
2026-07-09,361610,SK아이이테크놀로지,14400,1177734240000,3013308895,1,universe_startup
2026-07-09,298020,효성티앤씨,268000,1159818776000,3712892000,1,universe_startup
2026-07-09,093370,후성,10740,1151922244200,48362772620,1,universe_startup
2026-07-09,004000,롯데정밀화학,43350,1118430000000,3066255425,1,universe_startup
2026-07-09,001430,세아베스틸지주,30150,1081242887850,3289897125,1,universe_startup
2026-07-09,001820,삼화콘덴서,101700,1057171500000,54745058750,1,universe_startup
2026-07-09,077970,STX엔진,24450,981620140350,4556967450,1,universe_startup
2026-07-09,003530,한화투자증권,4485,962246770875,7628511070,1,universe_startup
2026-07-09,000210,DL,44300,928345661200,3563030925,1,universe_startup
2026-07-09,009450,경동나비엔,62300,907623281600,3603987400,1,universe_startup
2026-07-09,071055,한국금융지주우,152900,895726577900,3772212250,1,universe_startup
2026-07-09,100090,SK오션플랜트,13610,850327335690,9255718065,1,universe_startup
2026-07-09,195870,해성디에스,49200,836400000000,14931875850,1,universe_startup
2026-07-09,499790,GS피앤엘,42050,833886864050,9511140925,1,universe_startup
2026-07-09,006340,대원전선,9920,777871006720,55339816275,1,universe_startup
2026-07-09,004490,세방전지,52800,731808000000,3545121400,1,universe_startup
2026-07-09,000370,한화손해보험,5770,673583539550,3277515280,1,universe_startup
2026-07-09,002960,한국쉘석유,517000,672100000000,3006968500,1,universe_startup
2026-07-09,005690,파미셀,11120,667244635680,7732735050,1,universe_startup
2026-07-09,006650,대한유화,102600,666900000000,4613339450,1,universe_startup
2026-07-09,108320,LX세미콘,39250,638373775000,4628254275,1,universe_startup
2026-07-09,005880,대한해운,1911,616770166740,10162011678,1,universe_startup
2026-07-09,003160,디아이,21250,601375000000,5360778450,1,universe_startup
2026-07-09,090460,비에이치,17700,596694222600,7747031435,1,universe_startup
2026-07-09,033240,자화전자,25800,557421951600,3528834650,1,universe_startup
2026-07-09,001510,SK증권,2290,529665744650,5029737343,1,universe_startup
2026-07-09,020000,한섬,23450,503635509300,3108727450,1,universe_startup
2026-07-09,003280,흥아해운,1610,387084087390,87461924181,1,universe_startup
2026-07-09,037710,광주신세계,45850,349705836200,32421266050,1,universe_startup
2026-07-09,004710,한솔테크닉스,8220,333974629740,5025802675,1,universe_startup
2026-07-09,011930,신성이엔지,16100,326929530200,3652378220,1,universe_startup
2026-07-09,005950,이수화학,12040,316581794760,5481633520,1,universe_startup
2026-07-09,017900,광전자,5230,303045880490,3252735060,1,universe_startup
2026-07-09,010690,화신,8470,295775872700,4003755500,1,universe_startup
2026-07-09,004430,송원산업,12230,293520000000,3004436780,1,universe_startup
2026-07-09,105840,우진,13730,277314009100,3802480880,1,universe_startup
2026-07-09,092790,넥스틸,10550,274321100000,3801222300,1,universe_startup
2026-07-09,010820,퍼스텍,5580,272147414040,4151476600,1,universe_startup
2026-07-09,298000,효성화학,69900,265047588900,35626567100,1,universe_startup
2026-07-09,001790,대한제당,2905,250532763075,9824605317,1,universe_startup
