broker_order_id,ticker,side,quantity,price,status,raw_json
0165435,120110,BUY,8,68400,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0165435"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0165452,120110,SELL,8,68800,매도주문이 완료되었습니다.,"{""ord_no"": ""0165452"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0172434,005090,BUY,11,49850,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0172434"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0172443,005090,SELL,11,50300,매도주문이 완료되었습니다.,"{""ord_no"": ""0172443"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0177243,323410,BUY,14,23000,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0177243"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0177254,323410,SELL,14,23100,매도주문이 완료되었습니다.,"{""ord_no"": ""0177254"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0181657,499790,BUY,3,51500,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0181657"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0181672,499790,SELL,3,51800,매도주문이 완료되었습니다.,"{""ord_no"": ""0181672"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0186496,181710,BUY,8,39400,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0186496"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0186503,181710,SELL,8,39700,매도주문이 완료되었습니다.,"{""ord_no"": ""0186503"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0190607,000430,BUY,40,5250,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0190607"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0190730,000430,SELL,40,5280,매도주문이 완료되었습니다.,"{""ord_no"": ""0190730"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0194516,016380,BUY,22,5550,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0194516"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0194522,016380,SELL,22,5570,매도주문이 완료되었습니다.,"{""ord_no"": ""0194522"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0203338,000370,BUY,12,6130,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0203338"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0203351,000370,SELL,12,6180,매도주문이 완료되었습니다.,"{""ord_no"": ""0203351"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0204486,000430,SELL,40,0,매도주문이 완료되었습니다.,"{""ord_no"": ""0204486"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0209452,323410,BUY,15,22900,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0209452"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0209726,323410,SELL,15,23000,매도주문이 완료되었습니다.,"{""ord_no"": ""0209726"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0214608,279570,BUY,45,5700,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0214608"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0220078,092200,BUY,41,9230,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0220078"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
