month,start_cash,end_cash,pnl_krw,weeks,pnl_pct
2020-07,13139586.67,14063048.83,923462.1599999999,4,7.0281
2020-08,14063048.83,14586485.38,523436.55000000005,5,3.7221
2020-09,14586485.38,14641766.88,55281.50000000006,4,0.379
2020-10,14641766.88,14507796.74,-133970.13999999998,2,-0.915
2020-11,14507796.74,15469749.55,961952.81,5,6.6306
2020-12,15469749.55,15173163.62,-296585.92999999993,3,-1.9172
2021-01,15173163.62,13777581.31,-1395582.31,3,-9.1977
2021-02,13777581.31,14841160.03,1063578.72,3,7.7196
2021-03,14841160.03,14436515.16,-404644.87,5,-2.7265
2021-04,14436515.16,14094053.68,-342461.48000000004,4,-2.3722
2021-05,14094053.68,14778841.15,684787.47,5,4.8587
2021-06,14778841.15,14604784.2,-174056.95000000004,4,-1.1777
2021-07,14604784.2,14357111.76,-247672.44,4,-1.6958
2021-08,14357111.76,14755531.89,398420.13,5,2.7751
2021-09,14755531.89,14634572.52,-120959.37,4,-0.8198
2021-10,14634572.52,14979935.76,345363.24000000005,4,2.3599
2021-11,14979935.76,14548450.44,-431485.32000000007,5,-2.8804
2021-12,14548450.44,13657153.38,-891297.06,4,-6.1264
2022-01,13657153.38,12872862.77,-784290.6200000001,3,-5.7427
2022-02,12872862.77,13131696.61,258833.84000000003,5,2.0107
2022-03,13131696.61,12621074.14,-510622.47000000003,4,-3.8885
2022-04,12621074.14,12316208.22,-304865.92000000004,4,-2.4155
2022-05,12316208.22,12601583.66,285375.44000000006,5,2.3171
2022-06,12601583.66,11993966.23,-607617.4299999999,4,-4.8218
2022-07,11993966.23,12017794.26,23828.02999999996,4,0.1987
2022-08,12017794.26,12035415.8,17621.540000000023,5,0.1466
2022-09,12035415.8,11310243.02,-725172.78,3,-6.0253
2022-10,11310243.02,11169788.36,-140454.65999999997,5,-1.2418
2022-11,11169788.36,10665131.54,-504656.82,4,-4.5181
2022-12,10665131.54,10666521.45,1389.9100000000024,4,0.013
2023-01,10666521.45,11417008.51,750487.06,4,7.0359
2023-02,11417008.51,11972768.8,555760.29,4,4.8678
2023-03,11972768.8,11836881.35,-135887.45,4,-1.135
2023-04,11836881.35,12128498.01,291616.66000000003,4,2.4636
2023-05,12128498.01,12519295.54,390797.5299999999,4,3.2221
2023-06,12519295.54,12990330.24,471034.7,4,3.7625
2023-07,12990330.24,13175947.92,185617.68000000005,5,1.4289
2023-08,13175947.92,13572433.09,396485.17000000004,4,3.0092
2023-09,13572433.09,13562502.04,-9931.050000000017,4,-0.0732
2023-10,13562502.04,13364990.31,-197511.73,4,-1.4563
2023-11,13364990.31,14441559.79,1076569.48,4,8.0551
2023-12,14441559.79,15324342.47,882782.6799999999,4,6.1128
2024-01,15324342.47,15102033.95,-222308.51999999996,4,-1.4507
2024-02,15102033.95,15026154.36,-75879.59,3,-0.5024
2024-03,15026154.36,15070590.94,44436.580000000016,3,0.2957
2024-04,15070590.94,14694921.91,-375669.03,5,-2.4927
2024-05,14694921.91,15481164.16,786242.25,4,5.3504
2024-06,15481164.16,17082513.92,1601349.76,4,10.3439
2024-07,17082513.92,17494334.78,411820.86,5,2.4108
2024-08,17494334.78,16414476.04,-1079858.74,4,-6.1726
2024-09,16414476.04,17362140.67,947664.63,5,5.7733
2024-10,17362140.67,17734448.71,372308.04000000004,4,2.1444
2024-11,17734448.71,19244388.0,1509939.29,4,8.5142
2024-12,19244388.0,18943191.74,-301196.26,5,-1.5651
